50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,bad_behaviour_card,dribble_overrun,miscontrol_aerial_won,pass_deflected,pass_inswinging,pass_straight,pass_through_ball,ball_recovery_offensive,block_deflection,block_offensive,shot_one_on_one,dribble_no_touch,foul_committed_offensive,shot_deflected,shot_open_goal,block_save_block,goalkeeper_punched_out,foul_won_penalty,shot_redirect,goalkeeper_success_in_play,goalkeeper_shot_saved_off_target,shot_saved_off_target,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_lost_out,half_start_late_video_start,player_off_permanent,pass_start_x,pass_start_y,pass_end_x,pass_end_y
,,,,,,,,,,,,,,,0.904191,,,,,,,,,,,,,2dbc12fb-602e-47bc-93b0-04d1600ca129,1912,,,"[85.0, 20.3]",3879609,52,,,,0.041933447,0f19972c-90dc-45dc-9d34-32275bd11562,Right Foot,,,"[99.3, 20.9]",True,Ground Pass,14.312582,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,118,Napoli,227,['1e9966f8-c9f7-46db-82e1-f8717fb96364'],15,,,,,,,,,,,,,,,,Napoli,227,00:07:15.049,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,20.3,99.3,20.9
,,,,,,,,,,,,,,,2.03901,,,,,,,,,,,,,c1904fd0-462d-4dd7-8bd7-88d8e0272d77,229,,,"[111.5, 8.0]",3879653,5,,,,1.6139513,a13c2eaf-5834-4419-bc6a-6ebdd69cf04a,Left Foot,True,,"[109.6, 52.0]",True,High Pass,44.041004,,,,,Juan Guillermo Cuadrado Bello,5689.0,,True,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,15,Juventus,224,['aacad24b-3355-47c5-96a9-b1fb8bf069e3'],16,,,,,,,,,,,,,,,,Juventus,224,00:05:16.965,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,8.0,109.6,52.0
,,,,,,,,,,,,,,,1.381429,,,,,,,,,,,,,ef9a5fea-b6a1-48f7-bca7-b69e9b45cec8,1401,,,"[98.2, 74.0]",3879663,33,,,,-1.134758,ad8c353e-bae1-454b-9db4-64497c710485,Right Foot,True,,"[111.2, 46.1]",True,High Pass,30.780025,,,,,Sergio Floccari,6948.0,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,94,Sassuolo,232,['0c65c42f-c036-49a2-9a63-e34d649c9ead'],53,,,,,,,,,,,,,,,,Sassuolo,232,00:33:53.715,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,74.0,111.2,46.1
,,,,,,,,,,,,,,,1.281092,,,,,,,,,,,,,a3ce01d6-c0ef-43e8-8625-0f21664ec7f1,1563,,,"[104.8, 54.5]",3879663,38,,,,-1.1050783,001ff287-a709-415a-aae7-eadc8ce3d491,Left Foot,,,"[114.5, 35.2]",True,Low Pass,21.600464,,,,,Luca Toni,20252.0,,,Through Ball,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,104,Hellas Verona,226,['c9379624-9d07-4385-98bc-d25edb04842d'],12,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:12.018,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,104.8,54.5,114.5,35.2
,,,,,,,,,,,,,,,2.849879,,,,,,,,,,,,,d703cff2-d862-4ed9-958d-576b47febda4,611,,,"[41.4, 27.2]",3879645,13,,,,0.15287197,4051c443-edd3-476b-a9dc-344115b0e920,Right Foot,,,"[108.9, 37.6]",True,High Pass,68.296486,,,,,Mattia Destro,8103.0,,,Through Ball,,1,From Counter,Amadou Diawara,8284.0,Center Defensive Midfield,26,Bologna,240,['8caf189c-cb16-4d87-8c9d-31ae3ed5b029'],8,,,,,,,,,,,,,,,,Bologna,240,00:13:08.382,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,41.4,27.2,108.9,37.6
,,,,,,,,,,,,,,,1.761158,,,,,,,,,,,,,9638b695-4914-4ef5-b5a2-b7bf96f7cd9f,908,,,"[120.0, 0.1]",3879645,20,,,,1.723832,7093df54-9186-4d99-8aa0-fd65000e90cb,Left Foot,,,"[114.0, 39.0]",True,High Pass,39.360004,,,,True,Luca Rossettini,7142.0,,,Outswinging,Corner,1,From Corner,Franco Brienza,45591.0,Left Center Midfield,41,Bologna,240,['858c760e-f382-45b9-83f5-4685b00a6830'],16,,,,,,,,,,,,,,,,Bologna,240,00:20:16.569,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,114.0,39.0
,,,,,,,,,,,,,,,1.497896,,,,,,,,,,,,,d996c41a-0f21-44f6-a81d-1313e7ab8511,3815,,,"[94.8, 16.4]",3879645,86,,,,0.8379812,2ee4c628-417f-4eba-bf87-b4042948e69f,Right Foot,True,,"[111.9, 35.4]",True,High Pass,25.561886,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Left Wing,194,Napoli,227,['88d0d104-89fd-47c5-a650-31736a254d79'],29,,,,,,,,,,,,,,,,Napoli,227,00:41:29.051,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,16.4,111.9,35.4
,,,,,,,,,,,,,,,0.700501,,,,,,,,,,,,,59f0cbc4-8fe2-467d-8229-10a9aa14f768,3956,,,"[83.1, 34.4]",3879645,89,,,,-0.39530185,8ed66f58-72a8-4b26-8056-b4af7b466289,Right Foot,,,"[97.0, 28.6]",True,Ground Pass,15.061541,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,200,Napoli,227,['6abe3c7b-0105-41ce-93b4-ae9aa0612907'],37,,,,,,,,,,,,,,,,Napoli,227,00:44:37.010,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,34.4,97.0,28.6
,,,,,,,,,,,,,,,0.771425,,,,,,,,,,,,,a5f4e4ee-6c16-4674-ae60-9bb2ab99156f,2400,,,"[115.6, 53.6]",3879579,59,,,,-1.5482013,316e2af9-a1fd-4798-ba94-024fd5632ac4,Right Foot,True,,"[116.0, 35.9]",True,Ground Pass,17.70452,,,,,Ivan Perišić,5474.0,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,116,Inter Milan,238,['22ba7594-ebaf-4dbf-86c6-d2123254b77e'],6,,,,,,,,,,,,,,,,Inter Milan,238,00:14:06.434,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.6,53.6,116.0,35.9
,,,,,,,,,,,,,,,1.218852,,,,,,,,,,,,,1e1544b4-aa78-4dcb-8a3f-735f7790daba,1890,,,"[115.9, 26.7]",3879566,46,,,,1.4594171,bf230861-4ae2-40d9-8403-513d24590e23,Head,True,,"[117.6, 41.9]",True,Low Pass,15.29477,,,,,Antonio Di Natale,19846.0,,,,,2,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,99,Udinese,230,['aa0a8840-f83a-4f4c-bbed-9eb328daf694'],48,,,,,,,,,,,,,,,,Udinese,230,00:01:48.620,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9,26.7,117.6,41.9
,,,,,,,,,,,,,,,0.874843,,,,,,,,,,,,,27c04917-12c6-49bc-8f38-e1f14916d0b6,2704,,,"[111.1, 28.8]",3879587,66,,,,1.3550302,fe38f0be-f437-4d19-a55d-56082542b148,Right Foot,,,"[114.3, 43.4]",True,Ground Pass,14.946571,,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,Recovery,2,Regular Play,Adem Ljajić,5587.0,Left Midfield,133,Inter Milan,238,['53056079-db57-4ecd-a819-185dce0e2267'],25,,,,,,,,,,,,,,,,Inter Milan,238,00:21:25.162,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1,28.8,114.3,43.4
,,,,,,,,,,,,,,,1.137384,,,,,,,,,,,,,f6aacd54-9de0-4fb1-b638-8530bbfdd339,1519,,,"[112.8, 35.8]",3879582,39,,,,2.3847582,3759fa3b-4d33-4e59-9f61-179853b11436,Head,,,"[111.0, 37.5]",True,Low Pass,2.4758837,,,,,Senad Lulić,7785.0,,,,,1,From Free Kick,Miroslav Klose,19286.0,Center Forward,94,Lazio,236,['700271db-e902-476d-985d-a5d4fc8f9799'],30,,,,,,,,,,,,,,,,Lazio,236,00:39:30.299,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.8,35.8,111.0,37.5
,,,,,,,,,,,,,,,1.933944,,,,,,,,,,,,,400a227a-60a4-4f4f-99c0-ca86e0ff9bca,2805,,,"[84.0, 46.2]",3879582,69,,,,-0.88139844,5581c93b-c4b1-4e38-b6a4-aa076e03e8d3,Right Foot,,,"[96.2, 31.4]",True,Low Pass,19.180199,,,,,Felipe Anderson Pereira Gomes,8172.0,,,Through Ball,,2,From Free Kick,Miroslav Klose,19286.0,Center Forward,173,Lazio,236,['83aafcd4-ccfe-41b6-8b3e-6d25eb68db2e'],35,,,,,,,,,,,,,,,,Lazio,236,00:24:35.881,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,84.0,46.2,96.2,31.4
,,,,,,,,,,,,,,,0.995026,,,,,,,,,,,,,6be89d46-777c-4dbe-bd00-52d8e9128c64,3647,,,"[104.4, 13.3]",3879582,93,,,,1.6810485,d765b2d9-3c68-414c-8d75-f72a6a3e0001,Right Foot,True,,"[101.4, 40.4]",True,Ground Pass,27.265547,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,222,Lazio,236,['9ad3f1d1-f7a0-4f7e-b1ee-65bb022f93eb'],26,,,,,,,,,,,,,,,,Lazio,236,00:48:26.940,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,13.3,101.4,40.4
,,,,,,,,,,,,,,,1.382087,,,,,,,,,,,,,be16d936-e9b1-4410-b320-390d5aae2433,119,,,"[97.6, 37.4]",3879564,1,,,,-0.1269728,38765e75-0bd9-4bbd-b82b-84e583c2e780,Right Foot,,,"[111.7, 35.6]",True,Ground Pass,14.214429,,,,,Miralem Pjanić,6947.0,,,Through Ball,,1,Regular Play,Alessandro Florenzi,6964.0,Right Midfield,4,AS Roma,229,"['458225fb-dfda-4f2d-b5e9-cbd2e9dfc312', '811f01b7-0c36-4612-bccb-25f1cb4ef787']",46,,,,,,,,,,,,,,,,AS Roma,229,00:01:46.007,Pass,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,97.6,37.4,111.7,35.6
,,,,,,,,,,,,,,,3.908707,,,,,,,,,,,,,6c57e42a-d575-4647-bc61-8d8c5bc5d9d0,1192,,,"[48.4, 8.2]",3879564,26,,,,-0.11037434,f6fa3402-01d6-4caa-919f-185c07ec985a,Left Foot,,,"[87.2, 3.9]",True,Ground Pass,39.037544,,,,,Gervais Lombe Yao Kouassi,15818.0,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Midfield,63,AS Roma,229,['ea84392f-ba95-4cf1-a859-19f60b0572b3'],45,,,,,,,,,,,,,,,,AS Roma,229,00:26:45.589,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,8.2,87.2,3.9
,,,,,,,,,,,,,,,1.972266,,,,,,,,,,,,,f8e904eb-f652-44df-b2f5-033306c86b23,2459,,,"[81.5, 31.8]",3879564,57,,,,0.64689666,c5a8e318-46a6-4b9c-a900-82b2dff4d472,Left Foot,,,"[109.7, 53.1]",True,High Pass,35.340202,,,,,Alberto Gilardino,38389.0,,,Through Ball,,2,From Counter,Franco Damián Vázquez,6719.0,Right Center Forward,121,Palermo,2256,['283a1cc2-277d-41e0-b309-ed5a4e339e72'],10,,,,,,,,,,,,,,,,Palermo,2256,00:12:10.475,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,81.5,31.8,109.7,53.1
,,,,,,,,,,,,,,,0.955338,,,,,,,,,,,,,78b37502-0877-46ce-8382-a268333a5821,3557,,,"[109.3, 11.1]",3879564,90,,,,1.524235,048cf8a1-875f-49f0-8be6-c4c6e5bde768,Right Foot,True,,"[110.6, 39.0]",True,High Pass,27.930271,,,,,Giancarlo González Castro,5584.0,,,,,2,From Corner,Robin Quaison,8552.0,Center Attacking Midfield,195,Palermo,2256,['f51fa1b7-a80e-48e9-86c1-ca9c409b3b44'],30,,,,,,,,,,,,,,,,Palermo,2256,00:45:30.635,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,11.1,110.6,39.0
,,,,,,,,,,,,,,,1.666594,,,,,,,,,,,,,f1a1e729-c10d-4395-8d47-15f0ad74e3b1,3583,,,"[86.5, 21.1]",3879564,91,,,,0.7853982,dfb18e95-aa77-4169-826b-b21d5e26a44e,Left Foot,,,"[100.4, 35.0]",True,Ground Pass,19.657568,,,,,Gervais Lombe Yao Kouassi,15818.0,,,,,2,From Throw In,Salih Uçan,20637.0,Left Defensive Midfield,197,AS Roma,229,['a62d2b76-6765-4df0-aeb1-32528c4a6895'],34,,,,,,,,,,,,,,,,AS Roma,229,00:46:34.514,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,21.1,100.4,35.0
,,,,,,,,,,,,,,,1.268864,,,,,,,,,,,,,96674f19-87ea-455e-9753-1f26d500fad2,606,,,"[96.5, 29.3]",3879562,12,,,,1.2527541,63b837fa-d8cf-49d1-887c-2419b750d9f2,Right Foot,,,"[104.5, 53.6]",True,Ground Pass,25.583002,,,,,Allan Marques Loureiro,7035.0,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,30,Napoli,227,['fdb7e9e4-ed74-4f20-a5b5-0ff09c7e901b'],36,,,,,,,,,,,,,,,,Napoli,227,00:12:36.624,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,29.3,104.5,53.6
,,,,,,,,,,,,,,,2.078897,,,,,,,,,,,,,3fe86fa0-3f2e-4a81-a14b-4fc721addc9a,2030,,,"[93.6, 16.1]",3879562,47,,,,0.6451832,9fab02b4-a21c-40fe-9a42-7368a84203d4,Right Foot,True,,"[112.6, 30.4]",True,Ground Pass,23.780033,,,,,Lorenzo Insigne,7037.0,,,Through Ball,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,111,Napoli,227,['caa2f687-b4db-43f4-8769-35987027ea4f'],17,,,,,,,,,,,,,,,,Napoli,227,00:02:17.659,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,93.6,16.1,112.6,30.4
,,,,,,,,,,,,,,,2.207072,,,,,,,,,,,,,abe3dead-1d2a-46a9-a461-0a7e1cc062ec,306,,,"[63.4, 47.5]",3879837,8,,,,-0.05658976,4180b413-e17a-42be-9cc8-07423b101f55,Right Foot,,,"[104.0, 45.2]",True,High Pass,40.665096,,,,,Cyril Théréau,8272.0,,,Through Ball,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,19,Udinese,230,['6ea4086d-801c-46ae-8744-5c9d9ce333bf'],5,,,,,,,,,,,,,,,,Udinese,230,00:08:05.309,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,63.4,47.5,104.0,45.2
,,,,,,,,,,,,,,,1.00515,,,,,,,,,,,,,0921f957-a476-4fbb-8e32-22e54d91da69,1417,,,"[112.9, 23.2]",3879837,35,,,,1.407556,543d031c-aed6-4b25-b767-27bc02ccebc0,Left Foot,True,,"[115.7, 40.2]",True,Ground Pass,17.229046,,,,,Stevan Jovetić,3434.0,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Right Center Forward,75,Inter Milan,238,"['4cd5c8e1-6f12-4a28-9af4-94bbd8c844bd', '6b2ba33f-daac-4410-b2c2-ef2633aaa2ce']",40,,,,,,,,,,,,,,,,Inter Milan,238,00:35:40.758,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,23.2,115.7,40.2
,,,,,,,,,,,,,,,3.154829,,,,,,,,,,,,,9d59abe8-0356-49d3-982f-f854a810c9c8,3447,,,"[68.1, 54.1]",3879837,94,True,,,-0.094688065,d5f1b57e-601a-4001-8d6c-00dfbe30743d,Right Foot,,,"[86.0, 52.4]",True,Ground Pass,17.980545,,,,,Eder Citadin Martins,7000.0,,,,,2,From Keeper,Marcelo Brozović,5469.0,Right Midfield,201,Inter Milan,238,['cc098534-f426-4e93-bb6e-1d0dc7a7cd71'],54,,,,,,,,,,,,,,,,Inter Milan,238,00:49:54.505,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,54.1,86.0,52.4
,,,,,,,,,,,,,,,1.181763,,,,,,,,,,,,,58ce34b7-6d85-488e-9cad-31c5b5bd961b,125,,,"[117.1, 72.2]",3879838,2,,,,-1.6183795,d5423d23-e9fc-48b4-97be-5443f42e9098,Right Foot,True,,"[115.4, 36.5]",True,High Pass,35.74045,,,,,Filip Đorđević,11427.0,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,7,Lazio,236,['cb327293-3d3d-48da-bb57-f7749e6b79a4'],43,,,,,,,,,,,,,,,,Lazio,236,00:02:43.796,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1,72.2,115.4,36.5
,,,,,,,,,,,,,,,2.081255,,,,,,,,,,,,,2019769d-cf7c-4a50-8259-6efe503539e5,798,,,"[74.5, 33.1]",3879838,19,,,,0.58479065,d88fdd38-9a94-4363-9990-a427b55469fd,Left Foot,,,"[96.1, 47.4]",True,Ground Pass,25.904633,,,,,Fernando Lucas Martins,16586.0,,,,,1,Regular Play,Nenad Krstičić,15959.0,Center Defensive Midfield,46,Sampdoria,234,['dc9c0ca2-a3a9-4d9a-8b46-7a41229e73bf'],8,,,,,,,,,,,,,,,,Sampdoria,234,00:19:08.492,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,33.1,96.1,47.4
,,,,,,,,,,,,,,,1.089919,,,,,,,,,,,,,65df6438-1c6e-4138-ac3e-f8c7002c19d4,1849,,,"[110.8, 34.2]",3879839,38,,,True,1.7741324,88c9ac55-21bf-4afb-97f5-08722dd36eb1,,,,"[108.8, 43.9]",True,High Pass,9.904039,,,,,Mario Mandžukić,5472.0,,,,,1,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,74,Juventus,224,"['d5d2c76e-f7dd-4d70-9cf8-9099751e4420', 'ffad959c-0ce6-4584-b898-d50ae3857edd']",10,,,,,,,,,,,,,,,,Juventus,224,00:38:10.423,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8,34.2,108.8,43.9
,,,,,,,,,,,,,,,1.777722,,,,,,,,,,,,,816e9127-e405-4976-b9ec-e3b63cad00c6,525,,,"[80.8, 19.3]",3879840,10,,,,0.25118425,b72ba810-f4f9-4793-b4b2-0d0f21cff18b,Left Foot,,,"[107.3, 26.1]",True,Ground Pass,27.358545,,,,,Emanuele Giaccherini,7775.0,,,Through Ball,,1,From Free Kick,Franco Brienza,45591.0,Right Center Midfield,28,Bologna,240,"['8dbdb5a1-509f-437d-be8f-fd99fb0ff2ae', 'bc66a114-eb8e-42f2-a48e-d9db2042734b']",56,,,,,,,,,,,,,,,,Bologna,240,00:10:56.752,Pass,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,80.8,19.3,107.3,26.1
,,,,,,,,,,,,,,,1.003172,,,,,,,,,,,,,32f0b3f7-cc3c-4881-9d1f-4302ad79852f,2518,,,"[106.8, 55.9]",3879833,63,,,,-1.7163122,084e3934-54ba-495c-b27f-0775e74650d6,Right Foot,,,"[105.1, 44.3]",True,Ground Pass,11.723907,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,109,Juventus,224,['8ac523d7-a2ae-467c-bfda-093f55a45a20'],46,,,,,,,,,,,,,,,,Juventus,224,00:18:46.172,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,55.9,105.1,44.3
,,,,,,,,,,,,,,,2.089027,,,,,,,,,,,,,509a3645-f0b1-435a-846f-638d1b6f381f,2472,,,"[120.0, 80.0]",3879828,64,,,,-1.7981231,88a14567-73cb-4715-b1db-4125669f5283,Right Foot,,,"[110.4, 38.5]",True,High Pass,42.59589,,,,True,Konstantinos Manolas,7048.0,,True,Outswinging,Corner,2,From Corner,Diego Perotti,7456.0,Center Attacking Midfield,135,AS Roma,229,['1452763d-a1d5-4a1e-b308-f96d3881afe5'],52,,,,,,,,,,,,,,,,AS Roma,229,00:19:52.550,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,80.0,110.4,38.5
,,,,,,,,,,,,,,,1.362873,,,,,,,,,,,,,2657e6a6-f0bf-4942-b106-13734f1c2088,2968,,,"[115.9, 64.4]",3879828,79,,,,-1.6726326,7cede66a-8297-491d-b19f-67a45cad566e,Right Foot,True,True,"[113.1, 37.0]",True,Low Pass,27.542694,,,,,Josef Alexander Martínez Mencia,12619.0,,,,,2,From Goal Kick,Bruno da Silva Peres,6965.0,Right Wing Back,167,Torino,241,['6c07ff86-3dc2-4631-b3c7-fb61889297e4'],55,,,,,,,,,,,,,,,,Torino,241,00:34:55.354,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9,64.4,113.1,37.0
,,,,,,,,,,,,,,,1.37224,,,,,,,,,,,,,20b1eadf-e35a-4695-94b5-f1ea3d9549cd,2113,,,"[86.3, 72.7]",3879832,54,,,,-0.9219635,0db55023-bb7b-4987-a7f6-8296731d791f,Right Foot,True,,"[106.7, 45.8]",True,High Pass,33.76048,,,,,Gabriel Alejandro Paletta,38237.0,,,,Free Kick,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,130,Atalanta,228,['29ea8fbe-1723-4c3c-af7a-51a8197fb648'],43,,,,,,,,,,,,,,,,Atalanta,228,00:09:43.533,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,72.7,106.7,45.8
,,,,,,,,,,,,,,,1.405023,,,,,,,,,,,,,c6f7d5c3-9add-48e9-bf86-4a8e4734095f,3127,,,"[111.5, 34.0]",3879830,76,,,,1.1455913,eec46ee7-f53d-4056-abb2-eab6dec79b22,Head,,,"[116.3, 44.6]",True,High Pass,11.63615,,,,,Sebastian De Maio,7176.0,,,,,2,From Corner,Panagiotis Tachtsidis,30772.0,Right Defensive Midfield,178,Genoa,233,['93e35e0d-1db9-4f01-aebf-b81a19586e27'],31,,,,,,,,,,,,,,,,Genoa,233,00:31:31.127,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,34.0,116.3,44.6
,,,,,,,,,,,,,,,1.429358,,,,,,,,,,,,,7378b530-7a93-472d-9d54-7ebad07d403d,854,,,"[104.2, 73.8]",3879792,23,,,,-1.2509046,4ff66ed2-00b7-48f9-9144-1f74b524f159,Left Foot,True,,"[114.9, 41.5]",True,High Pass,34.026165,,,,,Riccardo Meggiorini,11643.0,,,,,1,Regular Play,Valter Birsa,7045.0,Left Wing,55,Chievo,231,['270411b3-928f-4188-bbc4-ae18fce03ce1'],34,,,,,,,,,,,,,,,,Chievo,231,00:23:34.051,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,73.8,114.9,41.5
,,,,,,,,,,,,,,,1.976777,,,,,,,,,,,,,3b275ed5-7e8c-4aee-8738-c1d3c6875dbc,2198,,,"[120.0, 0.1]",3879795,62,,,,1.6352232,4afaa06a-7b0c-4124-bc41-d0f33c59176e,Right Foot,,,"[117.0, 46.6]",True,High Pass,46.596672,,,,,Artur Ioniţă,7949.0,,True,Inswinging,Corner,2,From Corner,Federico Viviani,7770.0,Right Defensive Midfield,138,Hellas Verona,226,['fe200baa-a842-41ef-8395-15dc3d145593'],43,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:43.771,Pass,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,117.0,46.6
,,,,,,,,,,,,,,,0.736164,,,,,,,,,,,,,a29882b7-041f-40ad-83c5-458afe078486,948,,,"[114.1, 55.6]",3879794,26,,,,-1.3849945,69fb4666-0dee-4a56-a04a-adef69fe9ea9,Right Foot,True,,"[116.6, 42.3]",True,Ground Pass,13.532923,,,,,Alejandro Darío Gómez,7006.0,,,,,1,From Counter,Alessandro Diamanti,19847.0,Center Attacking Midfield,69,Atalanta,228,['f63d187a-b096-471c-bbeb-aa2f6111dfbc'],23,,,,,,,,,,,,,,,,Atalanta,228,00:26:23.914,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,55.6,116.6,42.3
,,,,,,,,,,,,,,,1.239551,,,,,,,,,,,,,701a5a2f-ab50-49ae-8e8c-bf9582db5903,1607,,,"[115.4, 56.4]",3879794,45,,,,-1.8199475,944b5029-3484-48e9-88d9-6c6b8229fe22,Right Foot,True,True,"[111.1, 39.5]",True,Ground Pass,17.438463,,,,,Alessandro Diamanti,19847.0,,,,,1,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,110,Atalanta,228,['192014df-5c8e-487f-b7fa-c48ddab21267'],26,,,,,,,,,,,,,,,,Atalanta,228,00:45:26.651,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.4,56.4,111.1,39.5
,,,,,,,,,,,,,,,0.964719,,,,,,,,,,,,,492691e3-8f96-4023-9aa2-d3148036d23a,2507,,,"[77.3, 45.5]",3879787,52,,,,-0.7911452,f0d87ac2-735e-48e8-95ba-c31138d66db1,Right Foot,,,"[94.6, 28.0]",True,Ground Pass,24.607723,,,,,Ivan Perišić,5474.0,,,Through Ball,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,116,Inter Milan,238,['7fcdf89c-905c-4e74-9022-503546227b3a'],19,,,,,,,,,,,,,,,,Inter Milan,238,00:07:19.949,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,77.3,45.5,94.6,28.0
